accnumber_hash,avg_event_source_faultRef_HASH_count,max_clearance_time,avg_event_source_clearance_time_seconds
954cbd946e5381d3acb851c9b6c9f10cfdc4e48fc32222361c4ae5b5bf55e5e9,1,83163,83163
42db7a5b8b7dd7c71add9d4fb65d3abc41a3299a6f1c678f08e50582634af32c,2,168333,173910
0530404f6c5c8335fcdc66ea3a1d6b2b576d800e04e4a159e0d1bcd5ddc1a5e1,1,286380,286380
2e61935fb01d3f4fd6213998a34a39b4a81bb57537f910171ae79fffdf55e2e5,1,16337,16337
ecab526057c597be3bbc12e4e90718e82a720d37c81d3f823d4b273558db14e0,1,77084,77084
a0d197ec9ae12dcbd0226e4f1aedf85b48aa0955598adc9625eb5ca02159cfa9,2,133793,219700
ef5941a5ac6d7f7c9652c6f2aa5fc73a3386dc62b884b63cf03ff1ddf1462d3d,1,163888,163888
cecb09154b633a78c205deda08fa778c1be1744b99db40da5314a039bafadcaf,1,16848,16848
51ac5f6bacd805b1d3fb7945049962ce6c7052f513868b8b4b74a34663f9ec56,1,66457,66457
e138e08170ccf1c429171dd2ca7f1d78d35bf1e04382093cb222afc60ba1c991,1,77680,77680
c655113ccc13e883bd60b894975796fd05512ce3461d0d21ee6c2e69cc2f93d6,1,41596,41596
a3a8064cb39f822c92db6e1b50fab1e8fd804c1029481db0c3b25d40b61cb205,1,62581,62581
6fc960b1c60a4ae7303bc3d0d0741011f7db6d8bc7d5f21b7a51fee9f6d171b5,1,53675,53675
6d9c974d8ce476b3c4e38442d9c5d483f1bddc22e655cc8612ad124341fc93fd,1,145270,145270
8fcadcbcfc0a322f8d32ffc95479eae34ca3e8ed85606343745eb5ee61e20317,2,442070,612042
d56e7080079789fe7107bf21e4973f58d492199b1f32282f1b392c14d29a2519,1,7255,7255
277999a6e5e1ce7f77f9a23ab2018fd8c061dffa70fb19d59aba222a93d5298e,1,39712,39712
3cd1a2beb559a4ed36843c9aa7fd3dcafa56b3b33eb3c67c76a8fe44511ff9e3,1,170274,170274
dc6c308619446c76cdf2114096b93c39a9829fffdaa9cf40fed99b3c64dd8572,1,126421,126421
2477c94902017c6f0ee2f2f2a1e57bff0b27f13165ad5edaa1bbfb8ae567e10a,1,20317,20317
5565566a72f5924261b5943395e630bb8efb9649c485d66bdd8fb979b0fa9b40,1,6014,6014
e3bfed9bcba6e73fa6b557abc5cc7b6c9f878a41796eb85225faff1b3987b94d,1,72680,72680
45b2da7a50589edb989a54b4db8471f89308786d159dcab7d18f76492be66a9d,1,140204,140204
225f4695e9dc0f61c5f87e64c455d2f68149c8f0a71354f8fa14cecb4e475b98,1,30352,30352
5f3bf341191bb28f74e662dc1cacae21012544996acc33e91b672a18a66948a8,1,83510,83510
61157c937234bb7f26d874f89e38965bdbaf5920cb9d65b54daf01edc5e75a9f,1,67132,67132
0e0aa15fbfd652b6d1a9e61340afdae4a47aeab02143608a24215ec29d0718fa,1,10640,10640
2dc015b2c5ec2162f648b7b37c940df37cb5b5b00e3ea750e460fd2fc4838793,1,72732,72732
509e0a8a5a4295a5cb154e842f7b0ef88efaa17d1ffcdebb7c789f4750b5dd47,1,87360,87360
2ab764a804ae242bf74662870a552cf6fbb05a7f83151792e1003f01ca773819,1,74810,74810
c283f7715063fa4424e97d75baf3c36c4722fc0f8ba5592f91de0aea5f933f4a,1,68399,68399
c9c688b39b0e6614a7f22befed4d5fd564cddf0340d3e00d1c289470689610a2,1,83733,83733
3ebf75fc3ea00990b0283d08b4da8c27c72320d979b5b3c726346135dab4bd72,1,9541,9541
d03d09b8bc12032ce0afdbd3e0c531c0a60432fbea8bb63dcd43bee6c81a958c,2,68029,94998
77911d8245ae218de6a885fde2ef53e151a9f7f0be72a5615784bd7aca4a0988,2,170706,260259
d0fd97625938a7f5b56b55a890c66407097a8eb00f8fc64ee78f31069bbad091,1,66672,66672
05ba16918702ad7aa8e3d8a90f08fa275ea604eae60cf803de14f621562e1d59,1,23661,23661
2c2fc42c284fd9517f228c2860d257dcbc19e7474918ea43ab84cbc64dac8164,2,6640,7488
57b21ec269b1a4d82ad198cc3bc3c7a53da14a1d360c0824b0cb1cf1117d5991,1,153143,153143
33ae1728ec2737dbe0a537aab59279f34677941857ce7be3bf7b70b21b268e35,1,5367,5367
5796157039e6e22bbf4cf2298e635dd1c5fd17bdb2b6b7849cc1b508eee9b016,1,23071,23071
f2fee50b3cef8d6f5361966bd3614209e2ed3599fcfc6ab462dd3f942e9ce246,1,11980,11980
ce7105609670bb438039329651ad0ecc4f21e6ee47655c838d7eef11ff51962a,1,268981,268981
a3c0a6bc5abff3830d658c969b9dd7951884f4fa6ce4b685df2c6d16606e7948,1,24453,24453
428e64ceb901d48a9836668f85d9b005d7870b7615e8e076f69e466fb146d66e,1,16071,16071
1dbbdcfadfca2a5d6a64fa5718accd2ea7aa18c0cce7e5778d75904b5e7a051f,1,90702,90702
b292a20ef7b15def25e76ee2cdddb183224f7159622a96f88a7c313cc66f2276,1,64936,64936
a99c2ad4fef8a6614e6c97ab2905f7838901fe991ae14d4bbfc1db3a833288dd,1,15271,15271
4f727bbea6481de23ad922b5031be95dc5ff6da20f94ad8c91c755d2618e4e9b,2,61020,74431
26829a83c6e92e0089b0502e171d5908e4911ffc78ef4a9b78e6504c3240220a,1,82114,82114
81cb21a5e582d360cb6114fd7b4ffa1f4551fe0e116b8850947e92a34693a360,1,91200,91200
7de9a15688e6d767f327197e11dca476744c4b9a800faeb4524fbbaad6cc8a2e,1,26658,26658
71ea59c837231947845c4402010eecec680bf63245b21b16707839f8b3ef8662,1,63561,63561
c335dfa5f504515761656bc4e7038c3026f1cf445b366861d6caa2f456bd452d,1,77452,77452
560c9686bede63d1990fb662bc1af8df0ceb0d46619cd91e5ac2913065bdc23e,1,6556,6556
21291d429332acb9541171aed8ef5b805b57414c1f1c9c56b45da74acd5a753a,1,77005,77005
7dd61f784ea1cc4ee2b6a331b58d73676ba71646e48da8cad5741b6667c3d5c8,1,623126,623126
ddd3677d8cb8774487704429a0be2db35f192bab89197d77eaa68b5a04292c24,1,8018,8018
93b14316bcf6918afd81d040da2a90b0c4c3717dfed64f7ae6819c5ca840f476,1,43177,43177
09f3024e1eebf04df2e332f2047fea13cb939670d4ad6250f036546ebc6ddb7d,1,86147,86147
b21c129b6a0f68a3eb8a837c52707d84df177b3abf20450e598072d43777832d,1,46233,46233
2e0e7f15297facb7f9ff42dd292e2679dcc80113d3ce9fc176f99ee73fdbbedb,1,189531,189531
a5adcb584ecaa0b0d2ce9dffb319a126c9f6cc8d1c1f647b177bea6493622e12,1,37293,37293
c2a5061019f45d297322d1e45ea658499aa15b7f0ee341a2f7c0deb6e8da2a9d,1,58993,58993
7cc235120b0b0e026ee66ed495c03e8fdd64eeb089d9f25c7764e2230858fee3,1,32138,32138
668c871949c1ac465ce8545a871648a7746ed0503ce6b7b63c6f42e09c210da6,1,703473,703473
0a2117c6a3a737c05e79e5fa77f8b62ba00ad225c9d96df8625416df329e69e6,1,36514,36514
6030338d4decfa14c4fa717891acba4842d8c9816027c227595d19983f22a7c2,2,80217,98602
ee248b033de4e8041d3e5d27f8b4dd06daca7a7c9a5bf202dde23fd17b516299,1,4738,4738
4a64470c6d955d056d0407266fd5d91cf7deb8c3002ca027a86001e3e0c78cf9,1,13039,13039
e9b659dc4d3ee8817a6f342a2d185a8cc7d6d88ebe398e4877e99d1470cd29c8,1,186425,186425
5ce695d9cd803b793a02e403cc293c663e34e03bf086156153e158de84b7bccd,1,85572,85572
21dc99e2bf827328e9057b2c4bcdb60b4f4bf135868bbbe2b016cc3b378e4c4f,1,83152,83152
b14281ddb99fa2761608c99024b3e045a1f796439bec5a9129e025cb7b1b7f56,1,67156,67156
8c9e2271d8d29e4488c6712f59ea8137091caa3f133d0cb30dc482d693303693,1,19343,19343
0ace9e4c4584eed1dff7d90893b2a1c62b5d0d2710ec82e476f0b4592372445e,1,18090,18090
a3d5b9a22f41ecbed1ddaa3cb8911b6117238d156dd4dba30ea8a9d1aaae84be,1,148376,148376
18d5cd2c8ceab8fb96f6cac13056898b652680329c41542556e3928878994c26,1,171638,171638
9459b6df1a5cf93035deccbc03f837f0b6f724b254df6a0bf98204d14ce0c19f,1,2725,2725
5c0d5bde8110dc48dfc4077940a5c60ecb6e0e7322ddee25580d7f3d6248297f,1,51447,51447
edc712cda4d5f99d99e73142bc46abd7cc4ef89d0944561deaa19c4f3b5c1f5e,1,62554,62554
ecbbbf1c59ad5d5d7b1965b65fe0e93509d8adc60faf3771a69691a7894d97f9,1,21197,21197
d888519d85780a5044773a8da605a095f981dd50b03c9b42d6ba9a290c6b6fa8,1,53,53
c02692a380a9c4120a42357eb97b3c1f7c677db900233a2639850a2cbab62e02,1,20379,20379
69f3ed9df7936025713e7a9ecfb71bd33c2e796a5213341446e62090c30a442f,1,5573,5573
4f94a7b4ad747ca46efa4ee36fcdc86378e1bdc3303fd92417cf4a9fc75039bb,1,65081,65081
563774b31475a8be2b48666313efb53ead08c1b455ff4269eed33b44a743164c,1,57181,57181
fef34e23b154216558e119f8d1e568b3a19bc024863d7ceaa65cff6e8a87d1e4,1,128418,128418
2c2a276465feeea67dccb3ab3e6629ac792dcb6c7c279c33dfcdbaf2811037b3,1,22501,22501
b41141ea6c2b4a1705b48cd1e3c582bfbb76e0ec2abf815327ff4d265d6fa557,1,59163,59163
31fb3ed668b8006e9d315ecc1789361f59db0f6518fc0013c278f9e6f086307e,1,8060,8060
793808aaa79f1df3c82c35f7ca67715b770c6c2246afd9ef4eb590b88546a036,1,11555,11555
86958b7c3bc9d0646e0bf8a554b71ada4a58cc59e332826124038c49159890ee,1,87450,87450
1bcee29e00740e2d795a4c5869ccb2c1c2ea6461fdb556b19706b97998ef70e3,1,78784,78784
633ef915e908212ed8ce1b80c3fc8922e97e5fa88128b17d8037353f7182e2c5,1,9835,9835
fe980d61d3ecb37b3a64c95fcb8598be21a12d4bbefea54514a1883f4b1828c5,2,57857,57914
647c8e40e3f956ee0389ddbde1ebcfc4b5d76a0f44beeefeacd293cbfc12dcfa,1,14862,14862
eef745f8e4c78ece1eceb30f4906a715325f97a6d783fd92b63e61e0cf1dfd67,1,22924,22924
d4d2723371be69dbd956993f3d49b445ecf6e1db1e8564b7f11e6d1be4e07639,1,17675,17675
2f8b750cdb12c2333a9c2ab4560f7d75313a6f25fdf931acd529617190ed3b1c,1,87658,87658
a3aa058db2d76ec93e75becd886caa5c94cf9b19b4d85b850a7c6bc3674a6457,1,78275,78275
15963e821c1a3074f64a5fd50e2fb5ecbf5c1794024c9783538a30a7df7c64e2,2,80728,96929
27d2006c6375bb8d17c9ea2c5611ccb770c5f791880056c7919eb61fa80748a3,1,54303,54303
cc64166ebe8d2ab2254ed91d8852b4270ab4cbefcad856fa6cc74d87119227ce,1,20829,20829
f38473ab6ea246cf79a7d7af0851fbdc673813a1c744799c33d27ac8aaa0648c,1,84353,84353
dd4b3acc6b4b6e42b417a73eb59e350f7ba6482cea4ec012c5a44208365a6ea4,1,64870,64870
1c92678dd99640a25bdb8c2bc898d96ecf072990d23c8e8d8b6abec89c54da71,2,260646,333178
d2942599ab7180fbca4ec7761baa14c5f28ab1b4b54481684e04e8158702016b,2,105712,187562
6c82a17f4a8a46b8c0052b2e9cd8afcf7d0bc4494692b97e6e6914942194c4e0,1,12496,12496
d3969784e6016495b329b081c7bc664bdce2e7491e1895a9402583f542ed51e3,1,23139,23139
91425e273e3a203f95fcdda1836db54e81584bed2d85c0f516b04e4d4aa66838,1,39199,39199
32927d3e2d30523418e5710253ad4719eb56df69716ad514ee710aebfed8d0a9,1,165936,165936
6ab451c6dc102364465fee9d94b2b3252ddc06b275906d7054e114c88711fa5b,1,44476,44476
256ae4d80a60e2326a803e5b0c5ad0edaa1e804392a072afa9a69eb684dc19c0,1,77935,77935
f64e6729278c3ce5c0d8eab51b2c153737d0911c1ad5ba9e5133d6ffc91562bd,1,81136,81136
ca0a4e2da6892ad81a1a1713f85f1fc3ce3e5a9d4d9ee96a495efbc5195e33bd,1,2636,2636
e4a8cf5f644b9610613f5a2ce5099582ca758b0c6dc1db2a04f0a7558ff3eabc,1,82565,82565
9aafd60a75baaf3538c309b11bdd6d09942f2bdcae8b4953f33dbe7af54d1bb0,1,78399,78399
96a23118b16856bf6dfb2cbcdb32aaeed6165c33eca4c2a66040f057aa57c5d4,1,68053,68053
05c2df0ed5c7a45e48db17313ad0191aba8f438b4922f876468fde0e6bbc5123,1,62542,62542
2120f0996c0aff4caa0a8aa6e4bb37f41caf71dfa75394a4f2adcfac78c15d0c,1,52,52
ee6a841295d65f673db1d84df73145af17dc9c6342344306277c23b273a2c3a2,1,62962,62962
d1dac96ff262c4296ed7207fb40d09326a1f2f94996ccc372dc149cd1ff90c18,1,10824,10824
ec34befbf9ec8b1709e0ff60608b848406a10cd16eb35df6b09c5b7f57929753,1,5446,5446
02072c36de6a6c96d53c4014c35040ad36935c0a09d250a8935613aed7ae1d9e,1,19680,19680
31d42bb249776e0d0e8af9587c9f0b3722798450b6f83795b851c05e744012f7,2,80088,121189
8001780be88a1c8ad3e2daa0d8ce2ddb112c47f5d190d15d3df278353a1eb3fd,1,51157,51157
d21838a41f44fb75f5a1e055fe122b65deaf4e8deac61e49964cd0329ffd6692,1,12657,12657
35495ee9b6bf2b7e8303202183eebf1fecd510a28fb6d1bd3f5e67c78103581a,1,6857,6857
5adf075474a72d444883652058050c54c6d518e4f739d415b7c8879bf756d65e,1,5534,5534
944419dae0196ee63541cac7ad0738432d00f13a055ff2fde621c8f1154f6c2d,2,12052,21242
48b91923d5999b8b2e5ed89f2c61d5b38193a0e8e9288c0b09735b7e06dd82e2,1,29,29
b46a4c941aae32f2d41d4407a1dfe2389412d9f91af94481a5815afb412c3af4,1,81894,81894
cd1a58907ed56446c96f64b6d8040e15ef3a3e73159b3e8f3066f18c8869f12c,1,45710,45710
13d7617d66ddf90bd42ac61fb4cbcaca998220d1afc38ce8f310094a7f885917,1,2827,2827
fb65526bff47f0e25ebac779a494ac54e90dd432132fd1494c4d18194368c76d,1,91870,91870
1824c948d9c555ed07cb0f56273b06caf1faf5e106008e72742c7c81aa44fb46,1,336802,336802
9bc85f1323f08de9ac1433b9e28b85018aad9c7e5dffa15c0a75060f894a1eed,1,3613,3613
e068b6a742505e8391c5d788ccf5320dde737f31cf36f16aa2dc1e015e5423e3,1,55870,55870
a1773d29d949098133b93b85cbfe054a79bf66f9452234292edd1abdd87fcb92,1,30596,30596
38a77e7f826a7198b154cd33fef460a168818cf9ccf0bc1ee180a94a34e39d36,1,61792,61792
92f038249bb1d68461dcd6ab507b26e9044213e4f8e1d91fd21c5c7a29ec2fb3,1,13582,13582
109ba599aa3460e12b97af1a2a0e928e66c12534c0f5ed66e65ae67c18e2ab40,1,82281,82281
bb64d019996a79dd7612316923f52415bdd1b523128210adf943e9b49b62a442,1,20016,18798
a72c526982d0b221dbd85ed44b2425860e5daac959d236701cf74e660e33e9e2,1,65819,65819
ef3e1c0665f650ef29717e581c83f44216160507330c03b9224c27b04f2a336e,1,81242,81242
32e94ac44bdbb66671bfef00ac0e4143088d34f5dcfe890457584316a674f294,1,18083,18083
ff55427d38e5ded029aefea5723c8a815cb6e440b006570cba41654fd467a38a,1,8992,8992
62fe7d0ddc598889256f949e89a3d5a1b25ea8307860c60c26dd3463f87e367d,1,113155,113155
b9b53ebc72ceaad9352a555cd39c0dbcf92753f75303e16db3f88589479a5211,1,17014,17014
03bc03d36d1dde0bbfb242e017d67601ce3490e5ba5e3aa5dbee1ee89301556c,1,135516,135516
eaeb077e6556a7f4074b42da507835c7e5b6f0b8cdc5557f2026587029342b1c,1,63770,63770
83f966896a23b9bbb7cdfa2248397fad275e92dbc4eca0e52faae6bd4be4125c,1,24946,24946
fdb37019f6edd5af321b0eebb9a7a5ae185b25a320519e086a89b36aee24fe8b,1,3214,3214
b205116f297968e5022250463c34979d74d3f17ea840a9533c6b5cb3c5023f19,1,30650,30650
f58f83b629babcdc1afdd5ba86c11738abe090178f9b5fac403b2fad62117242,1,59559,59559
9e77b23742372bfb610b9492a7091a6b4d0be935f85f2fb4bfda0d6cc0e52490,1,108439,108439
d3ee4eaa544ac40e284fdf5b0511673e81a644c25b1ef86cd6c24addf65b914f,1,332515,332515
1821f155f1db87fc661f65f2a2f89e13d6c15ab1707edcca49559b60903385ea,1,98885,98885
9a7eae621e7b5bd5ed96ca0c7d866038a7dd7ef68b5c1b309e04da72ce963068,1,193343,193343
6bbb095f1b1b8051abd91be60ff2b135273e4ab2b536b1ce34db5f9df3e11e5b,1,49033,49033
7cd61cb04d0fe4f152df53ed32e47baea805a13acaa8672e39edcf16d0aff754,1,160390,160390
fe54bb6854a712190fc70f4ee1e868aab4232431cd15d769d3aa166967f8d78c,1,69764,69764
ccb653ff02d534733c9da78364920342c819314504e0688358abc974a306d09f,1,83815,83815
a13379068cbc2d3efbd65847c4ccbfb66d96c2adf9fc0467f2f58d4eb9e9b7ed,1,59,59
e9e42828bc5f388e9abebfd359b27bc2bb5f3e705ff25244724acf12b60b7f5d,1,123851,123851
757d26b54de9ab716a983f70cf856172a2ca86d6e52aba2a18f26df38b9340e7,1,27876,27876
b58c4731dd778c47e76564049def5eea05db12d291ce455acb260739b2f696e9,1,56098,56098
6d9f986a194d670a97ace8de928976417c64b468b9de63f66252de247fb73ffe,1,77237,77237
6fc7a274a99c88e26a4b923423881acbe8a087d3047bda39bdebf6cc7fd21b26,2,286739,313070
0d861061b4a27049c80ca6fb783c5426b8d9962b3076af0b13986e6cd8c705bc,1,77336,77336
8316721b03aeaec74a5e80e7a653b5a547d99f7889ed8829493e7d3c667c306b,1,696317,696317
b3162c802f1c476969c4f48521445ff8de1f3e41e3d865170857d9bb4b65b21a,1,8901,8901
05cd11e570454c3fe8b27f767ad9e44180332d38109420fa6c00666ca7a4b4e0,1,85905,85905
2d77f2d9ff1b466839689dc895671684a860237aaa713f9a18efe61ae66335a6,2,143264,156942
b23a04425c4a629a0fc37422f4711a0f95a8cc6cf82dffa1a5174d134d2c5389,1,283816,283816
aef023b75a309db3ebb66626a92ac2f5802776aa24f2ce9957d5c0f6339ef69d,1,10933,10933
3d064940adfa5fd821788bdc96029d7245ce89890131c973d23a1b3ce0fb1dea,1,77350,77350
498bdd8edb85ebcaa93c8afe61d5b8d0c8375545544cbdcec5aa8c832f2f54d6,1,82141,82141
113642bd50b60f463dd1df0a21e79014e14acbc1c2705b4ba96a4d5ef7fa40af,1,1380,1380
7ab5dc07015a3627a9ec535dcb1b0f79a3a29444bebf39922bc020a440079415,1,21369,21369
7acae7b0256bc7e74dece949b5857a7d026409cf0dbba166917c4fadcb2e09f1,1,7533,7533
0897341bae3a4ceda0f4b285464286ef720cc4cc30702feeb0b240bac51a3890,1,60939,60939
4712b1d7b0120739742ee26b1413f5c05d4f250a9a8c25f91e8eaa5d25ddf2f1,1,65592,65592
d86c178ccb3011db0d2637f00fa0ace9072f78e5b28953945c0dcf09ef62440e,2,3665,5037
c0e73a7b87437ed800dbdd4e8a7e2c820b855cc8d562a5064844d2103a85630e,1,5888,5888
9c3ed46b31f65ff03e3722cf2a6873e1a06854324418917a2c4f3852c0d35eca,1,63477,63477
eea1d6d2dfc556ef84962baf2c8d49e08c1a08f09be37280c817b6fd45c8e7a8,1,85950,85950
a08bdfac665516f9f5f33c87656eeda6265c9f3ba3d5e38ae7399567591a6779,1,49321,49321
7c7ac0b9222c47dedc306107e35639290d52794af22c259cbe7d1365564b089d,1,150832,150832
8960f72913c37e946505dbd6d6f9ad7a947a8ba07be78a1a55551315b545d023,1,24809,24809
c1d8081c215e1fdbf3ce535e12ade26064f4753a0081e727ca3695191c65a3a5,1,282802,282802
c643c14920d37a0be241792d43803bce0dd58c83930aaa4fa3c26b3fa4c11563,1,8875,8875
c09cfd0dffc8944ed79dbfc86ee768319157ce260afc94a443f14a0a8b942dbc,1,2812,2812
5b6d9aa7c4ce51567de336de749bd2907b31473d3096b3f37577d1843c73fa3e,1,83730,83730
25c83c62e648616c251d5c55a88b0cbe68286935d8fabe33a56c0fce1dff1ab3,3,74958,213593
461d4fab152ee36d5eeef3524aa900e0bd22ecb8ac87c5b5483ff333639dc612,1,29370,29370
485bd912ca40cff0db45c0a7cf271e96145353109f44b5403687323fcbfa46f3,1,680264,680264
af86b688d195e40b9a73b6d9bdbea05cf764a4f4ba8a07f7381975fee4c726a4,1,4014,4014
222a15651da9af0e973efa9ac7ab514a8eac4cc25aa2a4e75318b806af456540,1,59748,59748
cbc2b9366f9b4edb48c57456c8d0b3aeadd87a600c6b8e598ed3f0d56988af1b,1,19103,19103
f7707574ff1f3762ac53956a3f09ea0afefcdb6b1b583ed8b4034f41294e8ad2,1,31531,31531
37d608d80e82d69c3502c907c71eedd81fc6b1e79b48d6d9338d785593594589,1,10277,10277
b096864edc1f6fa089a00828540597dbfa6e671065114927ed0cebe5f3e60573,1,21529,21529
37844276f9c2c48cce34ae0ccd7a9c4d2c31c1ed687fb86e4f878e370490d2c0,1,84272,84272
768db3ddeec593b8d0981d0782233ebf4e40fade4a855c5e6f3c73751e2b6acc,1,31155,31155
750ac07862028ba9598df17d0f84e6514466b2f47cce0a1ee3b5361f82d73dea,1,7415,7415
8ddd46a4684fb0a4a7e529352058d8a5204fcced19ac99a3b6107727ea8fca91,1,78312,78312
dc2c7df2ba0699080ee99087b2f4804e41e63ba754f221dab0ea0cea1d7c1a15,1,28245,28245
c3e9a9ad5f84a2b47a97fa4b157ff30fadcc0274bc74cbfe3c78232f0006e872,2,152835,157026
627b2df2837668de3817e1e5a626af40c1a0479fe637d2ab78247ff4a292b673,1,43743,43743
9afa7a6022cff4348c04b214d604d26e3e91bcd4e8a382dff369cd3020c9bac2,1,107623,107623
d8d26705320143f349d838d5d4a5e241a770b5d3c123861948cf39e08aedc4ae,1,145076,145076
a40ad3cadf4a3ca95689840009b4d56d9fa22d787b6d95a71ae78ea028918ce6,2,78687,156797
d95a7041bdfae34a19862598ac8107c5dfcd193aa026dc2f87623be8fdfa6fb4,2,29229,54282
c6396b687d953da0efcae40c3212cd66416a8bc1dfe4b61a84ee95329228ebc3,1,6200,6200
ed238cef43850be1d73ac16016f019151d119485c6d7debc944f19ca0587c9d6,1,329283,329283
f2a7d663b03bcada09b389dccaacd721925b1f7c428f17c4bbabcc8b43e753fd,1,67135,67135
eea573b9f9c60ba579f0020036f2828a155e4384d0286370e3e8f1597df992f5,1,13954,13954
42ae28fbb5d3c5dac055c18248b9d633058a1d776ef65f13ebde01a9566f862a,1,73417,73417
decaf1e31fbc920b3231926406622ebe9909ef713696df025867fbe114707f45,1,62883,62883
23977e36b1950e65ea23d30488e03219edf6e131bf12129d2caf2cf4d814dd32,1,29875,29875
016a49fa15db47cdc7372d4f702850ff106847624112532ff61b776215377780,1,6815,6815
9ded740cba169c6ed0081d4aac126a809dd73ed5201647effa9e87e747da4e67,1,177878,177878
349f1b2a128474f47ed720bf433dd6d0474c39749799bff4da445b0bf94b604c,3,140701,200732
eeb9881f5d6bee45669af930c23517b4b26c2c4c35080a302d7ad41e75dd6962,1,2852,2852
514de0ad03e902824103356710e0629fb8fdc943f39757dd6ca19fbdfdcde758,1,85299,85299
deb0781815d0914d232a7632667368af28af5cecdf7a3c5648bf706cb8eb73d7,1,13925,13925
c62c10385e8cfcb9f0981c639ca44f4d49e067a047342113547b365c7da7fdd4,3,73512,108991
b67b1ca49ccb445b4f706c5b1310c45dcfb2ea4e096b4acd2e8ad8413ab74890,2,5117,7809
ec941f2bf9db570d7e4c58b5911c89e64c49d0cdefc3c160ce945678610e1c51,1,31257,31257
974fa26d27255dde27fa644a4b69c6cc3cd5e32b2196bdc64a1c1ee0160187a8,1,60170,60170
647f7eeaafd69a0ed2997e43d2223075e413b7517f50ea0668b128f8d28c470e,1,63594,63594
b19d228ba65a2294c3fd928b74caa6e125c11dd6e3343424d1fade83d30fe7eb,1,329400,329400
da3ec2d14ee64cd0dd0b5ba3e67c8e513523572f2383adce4b0651653397707b,2,351164,376941
b80b2354a2a3f232a0c34863d4368778709b4227b3f70725222c04fbb3f1935b,1,85940,85940
379cf3bf01fd4111539f8074950bbf312841398895ebb8f8005a04e27870518d,1,238488,238488
d8561f24da9c566943e08ff11fbab924e782a900ba4acf2f45d884c1ead98653,1,5752,5752
65667bebc168c251ff79284e058a5cc7bc85684ca4ba23875c27dbf202d43aa5,1,951058,951058
4197d7dc1a034c1991c7ca298a811000bf85f0888848a0ce469efdf974cd2460,1,27124,27124
f88e52c21c2c54648cae017bf6fd8905f60f89717c96a9d0d4d8c80d35d87e3c,1,657477,657477
0502dc223bbc2865763ea76ef8c51058b676d7a59df76d64f5dc2cc59c4f6756,1,82580,82580
2d29bffe283ae4fed7fa7b291d839f89eb6c1c4cd7b8e56a98a13b39a732fc96,1,80373,80373
597619326615aaabc4ea5f55723dfffc08ab093b093ab43e5eaf308d2ec9d7d0,1,11236,11236
bbe053feb4817ae3bdbb5b741dbca9cf613e9f16082c7bc7ee31202c39366b04,1,83954,83954
99db045685849932c4e77762110eb2a444546613e6351f0256f6c3668a0f65ef,1,71432,71432
67aa9ee2c4b5fda164ae1f883e8c5c375f2e8af34cc3791d902bff63e9ec7d88,1,75538,75538
c3080faa53ffe483601861c33c1cd7abe8014b416490218d263a2e90e524fd59,1,21769,21769
465fd8cff705a83046d7325da2c3dd657084f13acc41aa08bb7aa457544bf2bf,1,8974,8974
1e03cf9630d9cb5f5284640cf028d16501dae0160023624e695df5d8bcdaf039,1,79593,79593
dabfce1e2801251d4432556972a5915fe96da36c6124f40772ac650b9045d62f,1,53074,53074
070bd5b5187b35cbbaeda732b403db835265b13206a1446c7dc7c35dee005a8f,1,143063,143063
a7712019c34b53c5809b90b21fc29450ab6b31ee1cd0dcf0432d5d57099e4ee4,1,1559050,1559050
d2fb46682823a1ed0ef58250ddd67da437a9007de55da4f8e911269a39b50ef4,1,190038,190038
a77b251d90f2642c0d2ab36e8b0959ae206df1e999c0ca392f384e505c12e11d,1,50115,50115
143532c8780c754b77ba42685634655fb39125445f2805172e7df13908726801,1,58788,58788
4a33c27a0559d50e24ee5efc9f60220ed308632530c050d7dfe6040758a7ebb1,1,6031,6031
1235fc245151660af9cca11e3e3f480d38bfa07d886a9c930065e5b9b5f81d8a,1,58,58
328c2bdc8e887fb68967ba8ff4f2f9c88f30d8573c1650b4fe98a134e5b2bc18,1,59868,59868
301cb09c7e5f955439b0f811fde1edfac0cb7b0497e67c86826469a601dbfa5d,1,19709,19709
780b8b5011a517ee3721781e6e8f2766b10db1997ebf314e725791cb252c727c,2,11589,17519
dfecbc8c85477472cad4cc6538021b4cef22d052edb0eda28292c093f58c1c7a,1,47878,47878
1fa4d6d8039916d41a0df14bf46b828b708410e8d21a8a5a0ea352378f5eb198,1,85163,85163
25910870b88b6ad97288f073450bbf0b12af295cbe792f7df2ae8ca8c7a9a987,1,26329,26329
b701ed5ea8fd4bbab6dfcd07245cd797449b9eec5eb943c539f12154003b4465,1,80157,80157
c8ec628d53d3a190fffd70f6e41656899fa2c2303db340bd6d298368970d00f5,2,22053,24207
efc185e2c216ea0f263a99b1eb35213ec85f323bad4dc0a0e6fe980b730d4ed0,1,74439,74439
1555fed4a579559e7bf35f5182612abc3553985fdae232b5446f0d67090babe8,1,56486,56486
6c2e4f374e3c41d090129a227deb14432d602a38a16f5b53f02669d37fad847c,1,38545,38545
f0eeb9933a99f95727a735393a694eac427806dd8b1513ca5bbd87773becf852,1,84595,84595
e777ec1a0cb7964ebcb3cb129db4438edfaf10cd645be9104f49889a954b352a,1,170664,170664
0ca0bad0325e095d8ece0b28297927ec46f42ac6c8065797f10128058339393a,1,17576,17576
380c10730706c75b5a7e3ed0eb23d083691f709f2213423ac657ff7707caa5ed,1,8773,8773
