accnumber_hash,extragb_gb_tot_avg,extragb_event_count_avg,extragb_cost_tot_avg,extragb_gb_tot_cv,extragb_cost_tot_cv
5f23fd8212c74fe5ff60b32876149ea4a283138ac2932ca84b3c4ec5fb3c8deb,5,1,425,0.835831521,0.835132812
5f2b943bc3c4361e6ea65d7c61393d130c308ffcba9a1e24126d788000480ca6,2.5,1.5,250,0.848528137,0.848528137
5f3127aadd0f38ed2de2878e980a2081ea4280ed389da319149dfaba56b6e6f5,3.8,3.2,380,0.655257874,0.655257874
5f335778aa31fbd6aa69515e39fe08d524b6a56fadbbd5f865c87a01c65f3ec0,1,1,100,0,0
5f3464149379a8ff407ea6038905c2cead936d90aa9fa0804791345274bb7433,3.5,1.75,331.25,0.755928946,0.700912288
5f35d6da5350d071f94811db6c725902e32bc5ea936fe88783fe9166c2ea34e1,2,2,200,2.089578802,1.774657226
5f37b367600bf3ed7717717f98d7e3cfeb7ae4af8161fa735b5ca3457db897f1,5,1,425,0.835831521,0.835132812
5f37fd0d7871720909b66b804590841125dfe08e77bd88de08cc1dd908b2f8b0,9,5.5,843.75,0.742590284,0.674955332
5f3972a154c2da0cde185fdc7315f3fe554202ee2292369ef0da8363a29df5b3,36.66666667,3.666666667,3050,0.940546702,0.92570564
5f3a1972f2c948c58d33424164fd465c7e10313bd56c076c98c769133ed7070f,2,2,200,0,0
5f3a6d63f2c9ebaa7be66ade36ab9e72fa2470e75dc3bfd62e771d1375887618,1,1,100,0,0
5f3bf341191bb28f74e662dc1cacae21012544996acc33e91b672a18a66948a8,1,1,100,4.179157603,3.549314453
5f3cb36fc0241749aa762d39352ca995f72be71010b9491dc6b27962126fa84b,15,1,1275,0.278610507,0.278377604
5f3e13a0e5fa741830b6e51fdc5f0575ffde7b8f15290579a0464d617d9686ee,5,1,425,0.835831521,0.835132812
5f3e2ad34f33c82c5bd5aa7fa627772801915f7b085646baaa7f1c17bd0d27ed,10.66666667,3.666666667,941.6666667,0.845484329,0.796607656
5f3e2cf3091b781f8ff71010914331a3ec7ff0a2f5589cb3784970b3cc2232c4,12,8,1125,0.348263134,0.315494618
5f3e5ae2bb4f0eb5dec1ac4570e365444b163ab02a7f6509d8f992fbcde2c2de,5,1,425,0.835831521,0.835132812
5f4030cdd7586bd54d20e4d6c013430f1f42717c994c98339ee68189092b25a0,2,1,200,2.089578802,1.774657226
5f4412be28fdc6a93bd4f00c3b5de8796806aa5a12e4208df5ab39c3a9375c55,2,1,200,2.089578802,1.774657226
5f469e133b57cdc6d5e8fcc7875040847c19707bd26b51cafed4d1f56d9d7171,6,2,525,0.696526267,0.676059896
5f4913431eddbc7c2768fa1c995be099d9b17ae201783e020669b63f86dfd9f4,13,3.333333333,1160,0.230769231,0.248509229
5f4c8b5661e74bfa4d99f6a9766c4f90f1ceeb753cfe4c1fbec6f89425ea4f3b,10,2,850,0.41791576,0.417566406
5f4ca1f732e1cda2bf7de5c5737866250aa299936c2e8bb71e42e2042bc01cbc,25,2,1925,0.167166304,0.184379972
5f4e0f7710e26e2a91a716e312a0341afdb2f578ec92991dccaa7c9207c18c2e,2.666666667,1.333333333,241.6666667,0.78062475,0.688792564
5f51eee8b9b3387a0c3d7c3b0421694d5c5c4a32210950807341c9fdcd9bb3fc,2,2,200,2.089578802,1.774657226
5f51f5ef3aa81604631d9dcd7fd166679497b25f797eb41dcbf47f5e8067cca7,1,1,100,4.179157603,3.549314453
5f52013d3d17fca77308cdd3300e7401b19e7d25a0a91352f7b7b848bd6cae56,5,3,500,0.835831521,0.709862891
5f520fc20183d562e16cfb78ebdfc365339e41c33b556969e914ca23473d92c8,8,1.666666667,685,0.544862368,0.535987146
5f525f76c68f6bced08cad939aa3e3633b4e359a46ea0cf70cce72d0f7e066a6,6,2,525,0.693888666,0.679023798
5f52dacbc00adb4f2e5d35468ea61b997ab132641b61709cf08d27c1500b03f6,6.333333333,2.333333333,558.3333333,0.869616402,0.852315913
5f545fcbd210b08db63a979ba8db29137f572408d2810885b2bcc44a477ff1bd,4.5,1,405,0.471404521,0.366647961
5f5483262a541ef24ec8ba68827994e69795f5a2f114203346080f4cca8011bd,8,1,680,0.5223947,0.521958008
5f569364c9d287b6825afe324994c95c0e611eab599909204595820780b555dc,3,3,300,0.7200823,0.7200823
5f590a1066717eea48b9bc54631625f96b639747e61ecea42e3ec5f590ad466a,1,1,100,4.179157603,3.549314453
5f59ffcb922cdb599d3768a772bbbe5254016da65a4256da1a3e7a54df4996df,6,4,600,0.696526267,0.591552409
5f5add05f04fdd8f2c95c954fe89c3fd6b14f602235757cb023eef69637b0e82,1.5,1.5,150,0.471404521,0.471404521
5f5ba653ec910e3ce3d4b038d0190d0ed29c55ab730e63de3953da430f59d889,1,1,100,4.179157603,3.549314453
5f5cce1ff5f6d953c9089a000ed545492d5d0217eb00cafc75265369b997972f,11,3.5,995,0.642824347,0.561421464
5f5f260a147696b90ee430cfa0e4bbd70f2272c93cffe607b01a328d63f5e659,2.333333333,2.333333333,233.3333333,0.989743319,0.989743319
5f606a106d2311336d9b2930dcbb8b6045a8154185c7de3d8dbc44d5c4b1de0e,1.5,1,150,0.471404521,0.471404521
5f60767699fd83605c2913dc77e8b90102d7054960a0df4510a25cba6f580b61,10,1,850,0.41791576,0.417566406
5f6561ac3e8d6a44a0f3d1012f29dc9d9f7189053daa30fcddae29380477fa91,2,2,200,2.089578802,1.774657226
5f65a76f3617ec599200ca5924c0c45032344dfba7b7fa5de58dcb99db7deac5,10.5,2,892.5,0.606091527,0.606091527
5f66e11b3c6567d5e410a9ef16f005eadd1bb6bd750e1f7a54d904e202bbb566,15,2,1275,0.278610507,0.278377604
5f67469d784f06b19c07b01ec6d58585e95c3fc277cb9819cef4660e7b939090,1,1,100,4.179157603,3.549314453
5f6856919dc7dbf97aa0018b590e8d90d0908ebc65e2efec29974bb0eafe3477,10,1,850,0.41791576,0.417566406
5f6b0dc44a71a854d97d42e0eda038d1937899bd4b38358d5a4ac1e7be86abf9,3,1,300,1.393052534,1.183104818
5f6be832f61fb0db3cdf7a769429fbe5bce0e5e6e70aa12ba6cd844eb065803b,4,2.333333333,375,0.75,0.702376917
5f6e3acfd99e51660dd4d8e8e40a152cb1fb70fe2200ba6745e0e6d66a33c4e9,1.75,1.75,175,0.285714286,0.285714286
5f70b83774074c0d93c1282af8f786830a9f3c3538f776cba4c32221fa3aa8af,16.66666667,1.666666667,1416.666667,0.346410162,0.346410162
5f710e0e6120e3dc93b70fb619bf003fe8ef73d881b27dda09ce906b50e3c892,23,11,2075,1.352726016,1.346058692
5f71f00df1c671f56064772ba927dac5d1feb5abd18d183215ac57c13293739f,9.25,2.5,838.75,0.80114357,0.775304674
5f721ba0c064979b020d89430ccdc4a9eca7436b6ebe3a9a0d6fd28a7d6334fe,1.5,1.5,150,0.471404521,0.471404521
5f7787f9772e82e1a4189a79f2fc49bd24a8224247b95e55f13cf54c0564900e,8.5,4,812.5,0.415945165,0.369871239
5f7963b159f9218680ea4a883045c4409f5bceba3b3009cf92f6c3b917570717,13.33333333,1.333333333,1133.333333,0.433012702,0.433012702
5f79b80013cac33373bfcbc124271359bb84d74f8e46520eca020f0a8bb7621d,2.5,1.5,250,0.282842712,0.282842712
5f7a5a5a5077f436165bfbf005f7a8bc1b06091989f750877fa8fdbf96c5e893,1,1,100,4.179157603,3.549314453
5f7fa8e60a287569ebd827bca882733589949e76629b106c8780de00ee574396,10,1,850,0,0
5f80111c933d97931f2a46d755a98dfdd108f71cc5777e0f165b16a694b873ef,4.5,1.5,450,0.471404521,0.471404521
5f81b0c1a9ff3053a5483efee10ec6a3591a0ed6029ee0b516a00dbf9f7f8860,2.25,2.25,225,0.559246995,0.559246995
5f839b0fe2edf062db8fca9c99348a8d9fd4a251870692d4bb540b455fa48c9f,5,1,425,0.835831521,0.835132812
5f8733763dd9056d0d4288097b89198e1e8d5aa4217b25270412ba2252fb148d,3.25,2,306.25,0.682263318,0.62658933
5f897eb189ac0000c8b628bbf5855ace8e78c2949ff31854e7794247411f23e1,5,1,425,0.835831521,0.835132812
5f8b4d713ea33aa5208ec225c7e8943170644a620f57edf987219590ebab17ca,2.6,1.8,260,0.965376954,0.965376954
5f8bfdb1052d02c62e43da47e36797415ab26e31390b4ea0e6559962ff035907,1,1,100,4.179157603,3.549314453
5f8ce0514277a76d43c0fda20e3f430ad3d887441c8c219e0b249eb5d3283f00,5,1,425,0.835831521,0.835132812
5f8e546c6efa8c99ae943b27f2e52ca1c0f3fc1dae29440c24be341e8cecc1c0,22.8,5.2,1980,0.338884978,0.334464907
5f9029f85f6c7fbfbf9c69d9e83bd96cbb34687c7914e96c7680ffa5f3fabf67,3,1.666666667,275,1.154700538,1.10221415
5f917a8735188bdbe6524452a7b838b7c58d77eb3199ddc32742fc977b70b649,4.333333333,4.333333333,433.3333333,0.960768923,0.960768923
5f93a50e5dd12e13cc7a235dbaa6fe0194f0ee13036624bb2738157f39a34622,1,1,100,4.179157603,3.549314453
5f93cb7b1fac6903935b49d7e975332fb5685a79c6496428a6d3cfcecc86930a,1,1,100,0,0
5f941b86cbc4ac9a4bbf40c5daea4783ba8a75c67d1fdaccfb0e3cce78f79b72,10.2,6.2,948,0.662762501,0.642038185
5f948ef228fcf3559730d9e744b894576b501e83f8a93e813e35e47fbfeced77,1.5,1.5,150,0.471404521,0.471404521
5f9575c01371847733acfaab87f2d90a8d55f78e2fd2f23d631a9c9d6d6e2b7b,1,1,100,4.179157603,3.549314453
5f96d6f76fcd853c37fc9d44e5a36264da4d497394893a8d74769584d2cc8113,2.25,1.75,225,0.666666667,0.666666667
5f9a02e7d0e28fb5de6897e583e0f05aa810f7aefdb4d772560139c9188ad5f0,2,1.5,200,0,0
5f9f3ec87a63c94801cc30f2ea9d2e230a1b64844c8682930e966d669dd03412,6,3,600,0.696526267,0.591552409
5fa13971d59d494a6f78224eb6c97fddce7183039a964c7a42c6fd907c251225,1,1,100,0,0
5fa3f8266808307c2bdf383b71a12ff37159f3379707d02cab257745cb0826ac,5,1,425,0.835831521,0.835132812
5fa4e3eeddb3cdbf1a1982d39367de7884d07566a9ff81a98773ae37e693c62f,26.66666667,5.333333333,2291.666667,0.703895411,0.701441255
5fa6d67f76b7d2bba5e2f4148a4e700a5cd2b54ff14b498fb3f1a0c632eaa1e6,21.66666667,2.333333333,1841.666667,0.960768923,0.960768923
5fa9de588cba1debfa239bc15f98799ab203f7147b475238745ce437e6f06810,1,1,100,4.179157603,3.549314453
5faa020539eaad4b6b506deca14457dd7882eea0d318476cab7e12dbca9e9c73,2,1,200,2.089578802,1.774657226
5faba5f967f02f8eac4b520a96d2274433d21b58c1b668a6c1babf041a828afa,3.8,1.8,365,0.86081196,0.815615104
5fb18485c4922bffb03b71053a2952b14614f147bdeab14074403419d7627eb8,1.4,1.4,140,0.391230398,0.391230398
5fb293237f1992129c8d0500a17c9d55edf546fa2498728b38d0470658099fcb,6,3,600,0.696526267,0.591552409
5fb3cdda246454a4dd77687f07a2a88c85f5ec26f37db14f693756e65c529d0f,4,1.5,362.5,0.707106781,0.633957804
5fb63f599d8095edd5521b03719fcfb32c342336592a558d93016b7639f9cedc,5.333333333,2,483.3333333,0.541265877,0.507670064
5fb66db807f7b16557575cb4d75659cd8cd057867918c2b5f25705a2f5ca84cb,10,1,850,0.41791576,0.417566406
5fb6847e3c37a514a5a62df6ca9a26ac1a265819eab59e3eebfcc26b2995e0ac,5.5,5.5,550,0.385694608,0.385694608
5fba326d95246492776d996b15a8e7f905a260ed89c4e6f93d9f259308cbfc8f,8.333333333,1,708.3333333,0.692820323,0.692820323
5fbf117edf09f86657a5884b9246c5b2265cd924b7838e2157da8a0d8185f744,1.5,1,150,0.471404521,0.471404521
5fbf9f1c7ec788ee8d6ecaea604d23259c03687f46d437d95cd33af280b5a1ef,1,1,100,4.179157603,3.549314453
5fc2b6e0fa311e59a9ce0f179b4137cbad44feb0d8c4acab625884b8cb8ed782,1,1,100,0,0
5fc4d3e11bf1936a13aa39ac87333609ecfe147b6ec3cb82a785fbaf5d7a8fad,8.5,4,812.5,0.829112726,0.81504589
5fc5878f7f9f0f68728e13d471c8eb55cc7144c59370f1a27acb0a5f31db4426,2,2,200,2.089578802,1.774657226
5fc6fbc87b6cc7545d48c659bd887bf07fc51a537d827fd645d8e48009c0c67d,5,1,425,0.835831521,0.835132812
5fc74a8eea8396433840cb7eeb31440982da30d90b049b2ee5273ebd41406a1a,5,1,425,0.835831521,0.835132812
5fc8d107722c792a90077cf8575ced767b66b89300e110a2ba0b9f6fd06152b4,1.333333333,1,133.3333333,0.433012702,0.433012702
5fc9226fae6fd34f8412b6abc8e39e542a03256dc14ea634759b62d44de9124e,5,1,425,0.835831521,0.835132812
5fca080de3efadf4d2eb658d2a132597ca88fc5826afda30dfa8930387237c56,3.5,1.5,350,0.202030509,0.202030509
5fcafb6c6333a011649747e64f9c410002c1f9e7d16822a7552d94f39803f65e,20,2,1700,0.20895788,0.208783203
5fcc66abe6b24034041c9e88371cd740d8a13f4abae197d48385e17b87cbe882,2,2,200,2.089578802,1.774657226
5fcd93d597590eb39011ba09969993cf84a210e6ad2b7b673f94f8ded74ea954,24,7,2150,0.985132535,0.95688561
5fcdf1e539909196d4773a5f8e899385e5be1c7b30dc2fc0f12459da600c0123,2,1,200,2.089578802,1.774657226
5fcdf3db7119fc3fc159f5660c9b27bb18cc0fd0028dd3fbfe343648cb4a2565,3.5,2,350,0.606091527,0.606091527
5fce71c2bbb52b64c1569e0cc3742518ecd813d556e8bd89123a55cc817c163b,1,1,100,4.179157603,3.549314453
5fcee88a3ec6edb7178d0e5f5f5f2709b2063e6c9aa589b8670fdc8b50c28f64,10,5,1000,0.41791576,0.354931445
5fcfcd8aa1792232d0b07abbd6de853bc27f468f132aa30d3109bccaa538eab6,11.75,2.5,1021.25,0.29787234,0.281773074
5fd0b6358e206587a8daa0f9a3fff37a44f962571af43a0e651a77d5185087a1,1,1,100,4.179157603,3.549314453
5fd1021ff957811ff472f96849d08ce092765d9d5c2022c658ea6a2cb0102758,1,1,100,0,0
5fd3a15fab1a916b551f4adc189b8bc87581c82c61bc7bc0b5f6ec75d3679d70,7,3,625,0.597022515,0.567890312
5fd3f144e2ee2a42be0980230eb5ece13241fd2a01ecee8943f38b19bea96168,40,2,3100,0.10447894,0.114494015
5fd65e1963b80db9f0c310004525f152e4ae7d3fefe9f7a164982e3ef6e58a19,5,5,500,0.282842712,0.282842712
5fd93ae99b5958f202e1efcb92e9fc8365794b33f62c5f1bff13ca52241fb612,1.666666667,1.666666667,166.6666667,0.346410162,0.346410162
5fd93f302f060c03bb5205472cd01afef8807267d7c198d6d7d0118ecd415964,3,3,300,1.393052534,1.183104818
5fdac8731582045a89a0c1e483e7fb257f80b187c678989f250cb8d05f75edd6,12,3,1050,0.348263134,0.338029948
5fdad01139558fc166f24f4891f349163d84ec7012f5a614ecdebf20989ad61b,5.5,1.5,475,1.157083824,1.116484391
5fdb1bb36e1de58cdaf911f366fb16e40bfbfee8dd1207a44baa91aa7a0b0380,1.8,1.8,180,0.464811126,0.464811126
5fdbab10be57375f0f6497c310e17eeed0521368d4c9553a6f87da4b5f0e6dd9,91.5,7,7195,0.656875152,0.637821127
5fdd70c458d3002718fff2c65d76fb47803cd2f35333f2a9c499bc23af7e263b,4,2,400,1.044789401,0.887328613
5fddbe1ad74d50755274d7cc3eb362f976fef4b7e17e8c14e0839cbccf170192,4,1.333333333,350,1.299038106,1.237179148
5fe3d2e80d34815ea4035e7c7363d5d7d2fcafee12b2a231cae9bbd786ddb078,6.2,3,572,0.639084282,0.575816113
5fe4f5f87637c91376184a6eee07bfc9f817e80e07b3f310f6b90cfb9fbbce4c,5.333333333,1.333333333,458.3333333,0.845484329,0.82060248
5fe5fe7a26cff045b246f7590a530efa8726e303c4a14a67c67d02bddca23d5b,36,3.25,2910,0.899531199,0.880866465
5fe7b61ba8deed6da0ef8d31ca4bd056189337fa3a5ca4c5998d20210bd9c76d,5,1,425,0,0
5fe97c84ae912d1cb453aa427adb90f6ec31a1b6befcc28dc4fbc623e9ad8cb7,1,1,100,4.179157603,3.549314453
5fec661acc76234bf37f6c1660f3690143469da910d2da75cd71e834f3b7ac75,27.5,2,2337.5,0.128564869,0.128564869
5fecffd0cd29c1e2e9c095f93cf78d035166e59c781d7b07edf534e43e0a54ec,3,3,300,1.393052534,1.183104818
5fef21746b2da16e9de6e3f0d6e9a30fbb71c54ddb8874dd9807c206e412ab53,9.8,2.2,845,0.646974183,0.635716139
5ff00ea5399ca0f81941add67cda151162e5e8bc2fe2a71491a7195023baa518,2.333333333,2.333333333,233.3333333,0.654653671,0.654653671
5ff2049d57966aaa837d65c381ef2e716d384699f6fe653c79a9c2208ad8a9d6,5,1,425,0.835831521,0.835132812
5ff325f581eb443d060dd558468a7afe4b8c4677069c7ac38860ee493c683ca3,28.33333333,1.666666667,2141.666667,1.003454242,0.986110754
5ff4cded50124523378ed4590b14d6195fb033b0750812881a7b4b4075a3ee10,2,1,200,2.089578802,1.774657226
5ff7793fa0848638342702498c12c2aad09eaf5d058190537e2e903ca87536c2,14.25,1.75,1118.75,0.565409683,0.520363398
5ff790ecad119c9bf30ebc8c3e7c40e85ba3ddfc6c22b45af91efecca6a31f0b,2,1,200,2.089578802,1.774657226
5ff881977fa3a9262d408d89d5de5a9ccf4db4b6b96909a9e08cb5d982e7fb44,5,1,425,0.835831521,0.835132812
5ff8e0f4e9f91246be79951e594c79b900122f319344740357d2a387d40e0731,5.2,1.8,484,0.797555437,0.707565448
5ffed62e029862e4d6ad6c8361b9d0ed6779dafadedfda37bee0a60ef9730684,1.5,1.5,150,0.471404521,0.471404521
6001c27826bd82b94017de7562889ff735abd055b9b7c57f67250e1bf2dbbf91,17.5,2,1487.5,0.202030509,0.202030509
600365766d260955398bba4b001d21c31656da77bc308f3b005fd3548d1319f7,15,1.5,1275,0.471404521,0.471404521
60037e74627bfd5b2b23cb58189996e1c1e4af11064da000508586d92719db07,2,1,200,0,0
600492160c677857b4da51bf0a550a1e7cb1f26982e75057c850bddb76d28a75,15.5,6.5,1475,0.136859377,0.143818328
6005a9a3882eee41dac98274c062b27817d7066ba5eb374b5b84575e6cd76b51,2.75,2.5,275,0.621027319,0.621027319
60090f3a290daf99d8672f59dcb76291da9116f119033065e869a09bd83a458d,5,1,425,0.835831521,0.835132812
600eae2a488407d672cb1b86cfe95b944f9ba5179633446e3c9d1e256581d7cf,23.6,3.6,2015,0.258786974,0.261813059
6013c40dfbacd9827cc6b291bd7444a1e8bcd111697df2d0e49e9697565c4354,5,1,425,0.835831521,0.835132812
6013c52733b4aa17dc638e2096766ef4ff12720aa47f7ddfefbbba38f3ad8d5c,6,2,600,0.696526267,0.591552409
601427bee8b586ed5993840ebe56c36d12e2d4767ce78eb465c4f9c540a1eb4d,5,1,425,0.835831521,0.835132812
60146442757d9848f329776fac8f70b42c8787b5e1ce85ed7c351157cf9da1c8,22.25,1.75,1741.25,0.202247191,0.277099785
6015c45964ab57cfb0d6dabf6106436cc02e647970f7b4cfdc57cc2fc95a87d5,20,1,1500,0.20895788,0.236620964
60178468eb70234639be7d5692f009bd2a805c5b82404ed95993896db58a76a3,4,2,400,1.044789401,0.887328613
6018b7f66a00a3e7a67874b9d35a58e99e81cf98cc7bb38a6ea0abfe7e2d9585,3,3,300,1.393052534,1.183104818
6018c4b8744506f70477918cd5b282a858a115ff1062b1479a7840b12188c1a6,6,1,532.5,0.707106781,0.617473527
601a8459983ce68a0b0c60099ae53b9fb8a844ec9452514ffc55c3cc7850338f,2,1,200,2.089578802,1.774657226
601b0cc299faf7ced6e6466cfb4ad92772004a82725ea010e36a6bf00db7a75c,8.4,3.6,795,0.457985335,0.449916377
601bdb7fed594f3b147eb9da2bad28f2fa558ded7db923635bb0e0c87e2ee60d,4.6,3.8,445,0.979467854,1.011548017
601e345d38969da3170f543d0327561aa0d2c7a9282aadde826a3a3ae209620f,3,3,300,1.393052534,1.183104818
601e799123a7c1f4d25bb3c02f30ccf14b6e6d180a2e7992e044f5b985df23c6,8,6,800,0.5223947,0.443664307
601f9457542b73dfaf4b7612418d6a8a14f6b58cadda3092121a34102508ee7c,5,1,425,0.835831521,0.835132812
602382c6135ac69c77c2b26bfd3dea807e75703fa2f892430a23b98f41869dc2,11.75,2.75,1006.25,0.201098537,0.201201335
602703d2d34c5e72d20d173a2647c859a7c4f2b2ded6489fa59ea5c3dddaa656,5,1,425,0,0
6027b1872991c961541dc975e6376a797c32fbafd72cc9393cbd0e463b20e8cd,4,2.5,400,0.707106781,0.707106781
6029a9fb3bb827c5a3d481ed9f512ed144c657e66a907937a2084525ffdb5a36,2,1,200,2.089578802,1.774657226
602a994ecc56758ef37c4b6042cc6f2afeae19998e6dd72699b8dfe7e10a715e,5,1,425,0,0
602b747d75a2928eb66ad2d33c6a7d7eff8965579f8689501b6ceb524e3ff8e5,6,6,600,0.807946643,0.807946643
602c8b939f2297fc394f931d625310b429504a6b1677821011f881f5d3251190,5,1,425,0.835831521,0.835132812
602dba42c0d6d979d13ba1fdae7f98227fec96eb59bca30063a634bb12def4d0,5,1,425,0.835831521,0.835132812
602fefc5490a264f8a64e1189e35b3dfee01fd9edf8b5b6f5d541a0abcf97ad6,9,8.5,900,0.314269681,0.314269681
6030338d4decfa14c4fa717891acba4842d8c9816027c227595d19983f22a7c2,1.5,1.5,150,0.471404521,0.471404521
60319c3a9b945eb35b200ec1aaee68fe93d4256b0ef8232cd0fa5830a968f888,5,1,425,0.835831521,0.835132812
6032eddcd14e4081f790f8c5cb61e8480dc9d58722ddeb81cd3eb20a0d5525fe,5,1,425,0,0
60331f904eaf25024c7c07da691dd83c474f3baedd99a3eade0be652e84ebfac,8,2,705,0.649519053,0.62043565
6034f0187306c064ce48c1a1f2d7b8a929e5e3246109010619a928b07465c22a,4,3,400,1.044789401,0.887328613
6038fbe617e658fb296d1691eb5fd6f9572bb3a65701f8d1a3bc4b198055e1d5,1,1,100,4.179157603,3.549314453
603b6efb08c002b8583494efc04c9915be97e2f900edd102eb61b2f8e0186275,1,1,100,0,0
603c21851802421f8b1056edee093e84e6e66c83f87c74f724deaa6a2b644003,2.75,2.75,275,0.621027319,0.621027319
603e2a94da25bbda25bf198aa759918b9b7e674b07305f91a1f60c284e5f8d38,1,1,100,0,0
603ea58db3de55056052c4c2d605cf1ab6700efa2917bbe432d01d8c139137c2,5,1.5,462.5,0.848528137,0.802661752
603fbcbc712e575373f5c952d51aae5679e5dd8dd19738efe9bdddbb8b2b7e34,3,2,300,1.393052534,1.183104818
603fd9a05618b5723c938a862ed5a1891ba620c7a49d040054ad30e14d009687,25,3.25,2136.25,0.24,0.242450369
60458eef49ad650ee99c098baf80a25c176a49450fa836e36a84636154e82230,2,1.5,200,0.707106781,0.707106781
60480cc0540231df610cb2c5fb5b0469ae11bdf681a2a2d9ed21a6cf56a5beb1,1,1,100,0,0
60480fad35f75f9c9c6e15638a0d3f7e1b06475454387b1ebf115c4b99278370,23.75,2.25,1968.75,0.526315789,0.496308706
604b6be71e43e06ce7eb9c1ebd1f03782b8f2a714db8b49e5a7add0cfd3e8871,13,3,1150,0.321473662,0.308636039
604c50e68eca545720a97b03f1a2407b88e572bb184a120a2867ac5c3cc3058b,2,2,200,0,0
604c8b5bf4d98fa93dac78f75f723148c138fe934b0513f7643a4480460cb10e,5,1,425,0.835831521,0.835132812
604cdcb8c0f08ac18f9784807bd6fdd0ee85f04b266853d3853ab6e925bf2dc9,3,2,300,1.393052534,1.183104818
604e8d18c9567b1c19177950e450b046488dc5453976f8da476964d59e600575,8.8,4.4,802,0.396914754,0.364235999
60540064088971a6cbe0c4559fa01f437f0cc6029b135ac4ab34974bdb55406a,10,2,850,0.41791576,0.417566406
60563bf1e66f0295e16e759b6fce88878f409ea640078d6376d17a61f9d80b66,2,1.5,200,0,0
6059635d0dceede6343bcd7f38f2ea7e389e363dc5bd6c95df6897d7c89ddf3f,3.5,2,350,0.202030509,0.202030509
605bd8e3560c4869e016161f87ca30e6153be028e462f2fa0414424b001c3943,20.75,3.75,1781.25,0.803895292,0.717152698
605db73483033f3acb60aab2d79d84ff39dcf1484c4c092dea40e5f7b5ec8b82,13,2,1150,0.321473662,0.308636039
605fd3e4b6330d53b4d75f0a941f2c5d1f61388b157f3b786246b4e92d28847a,30,1,2250,0.139305253,0.157747309
6061ed1c788796d0bf1818946a4bf50ab46c6bee5334f540e898367645c3ad54,3,2.333333333,300,0.333333333,0.333333333
60640b18ab0f81b50fdb1f130b466f599c049ac3d14d3eee609fb6f9371d4e72,6,5,600,0.696526267,0.591552409
6064996ada54e4dd88e60642fc4aba799bd9e8e4a7d758b0c7446fdc1f92e149,1,1,100,4.179157603,3.549314453
6066e34bcce65d323725aba28e463189c312387377fa966eba674863034dfe0b,1,1,100,0,0
606a3070d5441abf7764dc0e696c610150a19136ddfbaffedf0630a5b235b285,2,2,200,0.707106781,0.707106781
606a437af68f7e17ae5a48020964293e52153e5bd4ae8761121139fe93db82e3,16.33333333,4.333333333,1508.333333,0.875174761,0.878035969
606be7b93f9850c94d930f642bd1cfd3634d7e30a4114b3b8477d869da69fa56,1,1,100,0,0
606d1ec485b018c2ac3e95514cdcb17a1fde2a244e7269fa80f1c16c08034ab3,11.25,1.75,956.25,0.666666667,0.666666667
606d22349b60a4b4703a112d9b8734679d04d1f6a075fdd6b4a33e9857f43705,2,2,200,2.089578802,1.774657226
607009ca85a742eb7ed60b13126b3782d5d26706e97ba3bccf60275a72fe2b29,14,3.5,1250,0.90913729,0.933380951
6071720aee0e7d7a0abb82a73fa353e7ac23a7da9e48606e9412f5ecec8b780c,9,2.5,787.5,1.099943882,1.055048213
60719456af639f6d9cd67a23dc1ebcef5f82dfe89d7c46dde5452a311d3d0817,6,1,510,0.23570226,0.23570226
6072d9c5cbdee9ffe1c55c77a74f1fec82c0c17526b52adf1418eaf040e67f8b,9.5,3.25,856.25,0.935599412,0.879917849
60746ed471eea10486d9294b38e517847afda8bce2375c98772cd13bba0c899a,1,1,100,4.179157603,3.549314453
6075a346251721640e3489492317b9fef99a5cbf11ff28a01319680064728949,5,1,425,0,0
6075a45caf38816f606048177f44c46d4ac73968a6275f368c367d72128584c8,10,2,850,0.866025404,0.866025404
6076109e2d3016c7465892293c6797ac5353d5ca556abe39dec686397e516311,8,2,700,0.433012702,0.371153744
6076543c10846108b603ed35be479d5630d1348c51d65007172806a30b4ffcc9,8.5,2.5,737.5,0.249567099,0.215727493
60772491de9c12a311ad747769cc63bf8fc27ed06f5518bdb30d6f926b5fb424,1.5,1.5,150,0.471404521,0.471404521
60778fb3e80029e07f6a54fdd3455ac34b0b58afed88d2a709e552cb0dd48e51,5,1,425,0.835831521,0.835132812
60784ccd4067efb2d7bc1093c93a11b87bb9ab78f99b1f84bb3383d52e0d837e,8.6,3.8,830,0.799709249,0.78700387
607861f55f7b44152f21026e81aa00a619a9a15eeea4e0f8830fd28a8dadcfbf,5,1,425,0.835831521,0.835132812
6078811908e2716f47a7f5a9d69a79a1cb9eb4551d20e8761d15a7b7bc5f8c9c,3,1,262.5,0.942809042,0.875465539
607e3a50f13ae3665cc1781f7ead6f8221a12e54d6d7c463e027dac6b32f8c18,1,1,100,4.179157603,3.549314453
607ffcdda12b275bf187700159147a3c5e8e34e7ed42946983af7989505c6730,1,1,100,4.179157603,3.549314453
60821d977d67e644801f92c42946545000df8a743142ed6946caf103b77c5a7d,1.8,1.6,180,0.464811126,0.464811126
60833717e53f2543a4d2962238b5a1fadbb68be167bb9a42dbfbe5b4a6d73f7f,5,1,425,0.835831521,0.835132812
60835dfc0620ad9a047e29e6cbb3728e7d24f6f77facb3c573917b706b7ca58b,1,1,100,0,0
